DTM : Returnee Master List Date 29-02-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location of Return,,,,,,,,,,Governorate of Last Displacement (Number of Households),,,,,,,,,,,,,,,,,,Shelter Type,,,,,,,,,,,,Period of Former Displacement,,,,,,,,,,Link for Map,,
Place id,Governorate,District,"Location name
in English","Location name
in Arabic ",Latitude,Longitude,Households,Individuals,Households returned From Camp,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salah al-Din,Sulaymaniyah,Thi-Qar,Wassit,Camp,Habitual residnece (Habitable),Habitual residence (Uninhabitable),Host Families,Hotel/Motel,Informal settlements,Other shelter type,Religious Building,Rented houses,School Building,"Unfinished/
Abandoned building",Unknown shelter type,Pre-June14 Period,June-July14 Period,August14 Period,Post September14 Period,Post April15 Period,Post Mar16 Period,Post 17 October 16 Period,17-Jul,19-Jan,20-Jan,Open Street Map,Google Map,Bing Map
143,Anbar,Falluja,Al-shahabi-1,??????? ??????,33.39335279,43.88438579,1904,11424,0,1328,,493,,,,83,,,,,,,,,,,,,1799,,,,,,,105,,,,469,160,,313,962,,,,,,Maplink1,Maplink2,Maplink3
177,Anbar,Falluja,Al-bazara,?? ???????,33.35251851,43.76966796,2436,14616,0,1365,,369,,,,456,,56,,,,,,,190,,,,2436,,,,,,,,,,,1312,138,,106,784,96,,,,,Maplink1,Maplink2,Maplink3
299,Anbar,Falluja,Al-Julan,???????,33.36393445,43.76757768,2838,17028,0,1376,,622,,,,384,,198,,,,,,,258,,,,2838,,,,,,,,,,,1450,146,,273,640,329,,,,,Maplink1,Maplink2,Maplink3
33467,Anbar,Falluja,Hay Al Mansour Tawzi Al Jadeed,?? ??????? / ??????? ??????,33.32431,43.7962406,257,1542,0,111,,21,,17,,77,,,,,,,,,31,,,,190,67,,,,,,,,,,180,,,17,,60,,,,,Maplink1,Maplink2,Maplink3
22864,Anbar,Falluja,Al Husi,?????,33.2717254,43.77097666,998,5988,0,607,,214,,13,,82,,63,,,,,,,19,,,,979,19,,,,,,,,,,371,43,,56,84,444,,,,,Maplink1,Maplink2,Maplink3
175,Anbar,Falluja,Hay Al-Resala,?? ???????,33.34092,43.76801929,1920,11520,0,800,,538,,,,346,,135,,,,,,,101,,,,1854,66,,,,,,,,,,1027,186,,167,322,218,,,,,Maplink1,Maplink2,Maplink3
31878,Anbar,Falluja,Al-Cettak,???? ???,33.61838536,43.66621807,799,4794,0,149,,334,,,,150,,166,,,,,,,,,,,789,10,,,,,,,,,,334,,,166,196,103,,,,,Maplink1,Maplink2,Maplink3
31879,Anbar,Falluja,Mujamma Al Therthar Al Sakani,???? ??????? ??????,33.36870844,43.75149071,885,5310,0,292,,352,,,,,,241,,,,,,,,,,,885,,,,,,,,,,,695,,,,,190,,,,,Maplink1,Maplink2,Maplink3
157,Anbar,Falluja,Muallimeen-2,?? ???????? ??????? ,33.36447932,43.78052185,2095,12570,0,850,,494,,,,401,,128,,,,,,80,142,,,,2095,,,,,,,,,,,1214,,,180,620,81,,,,,Maplink1,Maplink2,Maplink3
21613,Anbar,Falluja,Abu Sideera,??? ?????,33.41605,43.72786101,761,4566,0,103,,205,,,,166,,187,,,,,,,100,,,,721,40,,,,,,,,,,389,90,,187,70,25,,,,,Maplink1,Maplink2,Maplink3
33681,Anbar,Falluja,Al-Shuhada 1,??????? ??????,33.39452,43.69284518,175,1050,0,33,,44,,,,60,,18,,,,,,,20,,,,175,,,,,,,,,,,,,,,74,101,,,,,Maplink1,Maplink2,Maplink3
22705,Anbar,Falluja,Al Rumila,???????,33.41504729,43.61764487,796,4776,0,450,,55,,,,214,,,,,,,,,77,,,,769,27,,,,,,,,,,450,,,55,214,77,,,,,Maplink1,Maplink2,Maplink3
23801,Anbar,Falluja,Al-Azrakih,????????,33.36978226,43.70115204,1471,8826,0,929,,311,,,,163,,68,,,,,,,,,,,1329,74,,,,,,68,,,,719,140,,163,220,229,,,,,Maplink1,Maplink2,Maplink3
24107,Anbar,Falluja,Albu Jasim-Karma,????????-??????,33.42166962,43.8574523,1603,9618,0,923,,563,,,,,,90,,,,,,,27,,,,1489,27,,,,,,87,,,,641,27,,470,465,,,,,,Maplink1,Maplink2,Maplink3
300,Anbar,Falluja,Albu Udah,????????,33.40905314,43.86651834,1674,10044,0,955,,496,,,,125,,98,,,,,,,,,,,1674,,,,,,,,,,,174,223,,496,781,,,,,,Maplink1,Maplink2,Maplink3
207,Anbar,Falluja,Al-Akrad,?? ???????,33.3459263,43.75736794,20,120,0,11,,,,,,,,9,,,,,,,,,,,20,,,,,,,,,,,,,,,,20,,,,,Maplink1,Maplink2,Maplink3
148,Anbar,Falluja,Al-waheda,?? ??????,33.36026624,43.7779121,2227,13362,0,1205,,413,,,,269,,200,,,,,,,140,,,,2227,,,,,,,,,,,1452,,,97,434,244,,,,,Maplink1,Maplink2,Maplink3
128,Anbar,Falluja,Hay Al Askari,???? ???????,33.36152,43.80403754,3548,21288,0,1559,,627,,,,712,,328,,,,,,,322,,,,3172,,,,,,,376,,,,1867,530,,109,798,244,,,,,Maplink1,Maplink2,Maplink3
125,Anbar,Falluja,Hay Al Dhubbat,?? ??????,33.35742,43.79284842,3662,21972,0,1985,,949,,18,,412,,98,,,,,,,200,,,,3385,,,,,,,277,,,,1964,18,,118,889,673,,,,,Maplink1,Maplink2,Maplink3
31877,Anbar,Falluja,Al-Ekhaa Compaund,???? ?????? ??????,33.16402399,43.86372218,274,1644,0,,,99,,,,,,175,,,,,,,,,,,274,,,,,,,,,,,99,,,175,,,,,,,Maplink1,Maplink2,Maplink3
22524,Anbar,Falluja,Al Zaghareed,????????,33.42544592,43.71183652,586,3516,0,232,,169,,,,120,,65,,,,,,,,,,,539,47,,,,,,,,,,349,,,149,27,56,5,,,,Maplink1,Maplink2,Maplink3
178,Anbar,Falluja,Al-muatasem,?? ???????,33.35804438,43.76863728,2146,12876,0,1173,,444,,,,340,,106,,,,,,,83,,,,2107,39,,,,,,,,,,1228,,,243,140,535,,,,,Maplink1,Maplink2,Maplink3
47,Anbar,Falluja,Luhib,??????,33.3842137,43.98038103,878,5268,0,224,,259,,,,85,,310,,,,,,,,,,,865,13,,,,,,,,,,13,104,,240,521,,,,,,Maplink1,Maplink2,Maplink3
146,Anbar,Falluja,subihat,???????? ,33.36736746,43.95458584,883,5298,0,142,,445,,,,296,,,,,,,,,,,,,825,58,,,,,,,,,,100,192,,150,441,,,,,,Maplink1,Maplink2,Maplink3
295,Anbar,Falluja,Hay Al-Ameen,?? ??????,33.32134,43.80257422,232,1392,0,76,,68,,,,41,,47,,,,,,,,,,,207,25,,,,,,,,,,153,,,25,,54,,,,,Maplink1,Maplink2,Maplink3
121,Anbar,Falluja,Nazal,?? ????,33.34565085,43.78313173,2432,14592,0,1491,,494,,,,327,,120,,,,,,,,,,,2395,37,,,,,,,,,,1166,,,120,706,440,,,,,Maplink1,Maplink2,Maplink3
33780,Anbar,Falluja,Al-Bijara,???????,33.42847,43.78972,110,660,0,92,,7,,,,11,,,,,,,,,,,,,60,50,,,,,,,,,,,35,,25,30,20,,,,,Maplink1,Maplink2,Maplink3
24769,Anbar,Falluja,Albo Shbeel,????????,33.42752241,43.84366089,102,612,0,81,,,,,,21,,,,,,,,,,,,,102,,,,,,,,,,,,,,19,83,,,,,,Maplink1,Maplink2,Maplink3
21125,Anbar,Falluja,Albu Shbeeb,????????,33.40594031,43.81441064,210,1260,0,67,,112,,,,,,,,,,,,31,,,,,210,,,,,,,,,,,31,112,,,67,,,,,,Maplink1,Maplink2,Maplink3
21559,Anbar,Falluja,Huwaiwa,????? ,33.38568773,43.64349723,631,3786,0,146,,176,,,,249,,60,,,,,,,,,,,631,,,,,,,,,,,195,125,,251,60,,,,,,Maplink1,Maplink2,Maplink3
31881,Anbar,Falluja,Al-Karagul,????????,33.42478383,43.99215307,588,3528,0,140,,166,,,,105,,177,,,,,,,,,,,507,11,,,,,,70,,,,175,181,,166,55,11,,,,,Maplink1,Maplink2,Maplink3
22133,Anbar,Falluja,Al Husaiwat,???????? ,33.40370326,43.89489854,151,906,0,116,,20,,,,5,,10,,,,,,,,,,,151,,,,,,,,,,,,42,,63,46,,,,,,Maplink1,Maplink2,Maplink3
315,Anbar,Falluja,Qaryat Albu Hadid Al-Nasir,???????? ??????,33.40387505,43.84664241,1748,10488,0,930,,585,,,,88,,145,,,,,,,,,,,1748,,,,,,,,,,,593,268,,217,670,,,,,,Maplink1,Maplink2,Maplink3
24314,Anbar,Haditha,Al Khansaa,?? ???????,34.08924465,42.35965008,54,324,0,32,,7,,,,15,,,,,,,,,,,,,54,,,,,,,,,,,,,,,54,,,,,,Maplink1,Maplink2,Maplink3
23813,Anbar,Haditha,Hay Al Shuhadaa,?? ???????,34.09260433,42.397337,115,690,0,55,,,,,,35,,,,,,,,25,,,,,115,,,,,,,,,,,,115,,,,,,,,,Maplink1,Maplink2,Maplink3
23823,Anbar,Haditha,Haqlaniyah-Al shuhadaa,?? ???????-?????????,34.0853211,42.35420533,52,312,0,17,,,,,,25,,10,,,,,,,,,,,52,,,,,,,,,,,,,,52,,,,,,,Maplink1,Maplink2,Maplink3
244,Anbar,Haditha,Hay Al Yarmuk,?? ???????,34.14193671,42.3702728,123,738,0,12,,33,,,,42,,22,,,,,,,14,,,,123,,,,,,,,,,,,75,,48,,,,,,,Maplink1,Maplink2,Maplink3
23812,Anbar,Haditha,Hay Ibn Bittar,?? ??? ?????,34.08381752,42.38563715,220,1320,0,140,,60,,,,10,10,,,,,,,,,,,,220,,,,,,,,,,,,220,,,,,,,,,Maplink1,Maplink2,Maplink3
33818,Anbar,Haditha,Al Zawya village,???? ???????,34.258341,42.203821,59,354,0,54,,,,,,5,,,,,,,,,,,,,,59,,,,,,,,,,,59,,,,,,,,,Maplink1,Maplink2,Maplink3
33820,Anbar,Haditha,Hay Al_salam,?? ??????,34.0898,42.38123,143,858,0,85,,,,,,23,,,,,,,,35,,,,,143,,,,,,,,,,,,143,,,,,,,,,Maplink1,Maplink2,Maplink3
24315,Anbar,Haditha,Hay Al Rahman,?? ??????,34.08711253,42.376353,260,1560,0,160,,70,,,,,,,,,,,,30,,,,,260,,,,,,,,,,,,260,,,,,,,,,Maplink1,Maplink2,Maplink3
79,Anbar,Haditha,Hay Al-Subhani,?? ????????,34.11291371,42.38267137,145,870,0,25,,32,,,,47,,28,,,,,,,13,,,,145,,,,,,,,,,,,45,,100,,,,,,,Maplink1,Maplink2,Maplink3
24322,Anbar,Haditha,Jabeel Bani Salih Village,???? ???? ??? ????,34.04740918,42.404385,144,864,0,109,,35,,,,,,,,,,,,,,,,,144,,,,,,,,,,,,144,,,,,,,,,Maplink1,Maplink2,Maplink3
23817,Anbar,Haditha,Hay Al Shay,?? ??????,34.12659465,42.39245154,214,1284,0,35,,60,,,,,,40,,,,,,54,25,,,,214,,,,,,,,,,,,214,,,,,,,,,Maplink1,Maplink2,Maplink3
23822,Anbar,Haditha,Albu Hayat,???? ????????,34.006133,42.38533008,304,1824,0,278,,14,,,,11,,,,,,1,,,,,,,264,40,,,,,,,,,,,53,,251,,,,,,,Maplink1,Maplink2,Maplink3
24316,Anbar,Haditha,Hay Al Salam,?? ??????,34.08928715,42.35747586,21,126,0,15,,,,,,4,,2,,,,,,,,,,,21,,,,,,,,,,,,21,,,,,,,,,Maplink1,Maplink2,Maplink3
23811,Anbar,Haditha,Hay Barwanah Al Gharbiyah,?? ?????? ?????,34.09547956,42.38043973,210,1260,0,79,,44,,,,35,,,,,,6,,35,11,,,,210,,,,,,,,,,,,204,,,,,,6,,,Maplink1,Maplink2,Maplink3
23819,Anbar,Haditha,Hay Al Haqlaniyah Qadim,?? ??????? ???????,34.08773408,42.36584905,38,228,0,11,,2,,,,25,,,,,,,,,,,,,38,,,,,,,,,,,,38,,,,,,,,,Maplink1,Maplink2,Maplink3
24110,Anbar,Haditha,Hay Al-Mutasem,?? ???????,34.08276071,42.369179,32,192,0,12,,12,,,,8,,,,,,,,,,,,,32,,,,,,,,,,,,32,,,,,,,,,Maplink1,Maplink2,Maplink3
24109,Anbar,Haditha,Barwanah-Hay Al-Shurta,?? ??????-??????,34.09212563,42.39748965,587,3522,0,320,50,45,,,,47,35,,,,,,,90,,,,,587,,,,,,,,,,,,587,,,,,,,,,Maplink1,Maplink2,Maplink3
23816,Anbar,Haditha,Hay Al-Amin,?? ??????,34.09088542,42.37873164,150,900,0,75,,12,,,,42,,,,,,,,21,,,,,150,,,,,,,,,,,,150,,,,,,,,,Maplink1,Maplink2,Maplink3
23805,Anbar,Haditha,Hay Al-shikh Al Hadid,?? ??? ????,34.15306805,42.37971461,72,432,0,21,,18,,,,33,,,,,,,,,,,,,72,,,,,,,,,,,,72,,,,,,,,,Maplink1,Maplink2,Maplink3
33821,Anbar,Haditha,Hay Al Teen,?? ?????,34.13067,42.35918,192,1152,0,40,,97,,,,23,,,,,,,,,32,,,,130,62,,,,,,,,,,,192,,,,,,,,,Maplink1,Maplink2,Maplink3
239,Anbar,Haditha,Hay Al Rifay,?? ???????,34.143738,42.38105546,86,516,0,7,,17,,,,32,,18,,,,,,,12,,,,86,,,,,,,,,,,,50,,36,,,,,,,Maplink1,Maplink2,Maplink3
237,Anbar,Haditha,Hay Al Askary,?? ???????,34.12743242,42.37873756,67,402,0,,,32,,,,20,,,,,,,,,15,,,,67,,,,,,,,,,,,23,,44,,,,,,,Maplink1,Maplink2,Maplink3
24111,Anbar,Haditha,Al-Khafajiyah Village,???? ????????,34.06166566,42.385062,15,90,0,11,,,,,,4,,,,,,,,,,,,,15,,,,,,,,,,,,15,,,,,,,,,Maplink1,Maplink2,Maplink3
245,Anbar,Haditha,Bani Dahir,?? ??? ????,34.10673302,42.37913222,27,162,0,,,11,,,,7,9,,,,,,,,,,,,27,,,,,,,,,,,,27,,,,,,,,,Maplink1,Maplink2,Maplink3
23825,Anbar,Haditha,Zaghdan,?????,34.00981895,42.408029,12,72,0,,,7,,,,5,,,,,,,,,,,,,12,,,,,,,,,,,,12,,,,,,,,,Maplink1,Maplink2,Maplink3
33819,Anbar,Haditha,Hay khalid Ibn AL walid,?? ???? ??? ??????,34.09274,42.38361,250,1500,0,195,,,,,,35,,,,,,,,20,,,,,250,,,,,,,,,,,,250,,,,,,,,,Maplink1,Maplink2,Maplink3
23824,Anbar,Haditha,Al-Mutanabi,???????,34.07904967,42.36287764,92,552,0,70,,10,,,,12,,,,,,,,,,,,,92,,,,,,,,,,,,,,92,,,,,,,Maplink1,Maplink2,Maplink3
23814,Anbar,Haditha,Hay Al-Alyaa,?? ???????,34.10810539,42.387879,125,750,0,125,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,125,,,,,,,,,Maplink1,Maplink2,Maplink3
23893,Anbar,Haditha,Qaryat Al khafsa,????? ??????,34.17954624,42.252033,286,1716,0,286,,,,,,,,,,,,,,,,,,,286,,,,,,,,,,,,286,,,,,,,,,Maplink1,Maplink2,Maplink3
24117,Anbar,Haditha,Haqlaniyah-Hay Al-Faroq,?? ???????-???????,34.08341069,42.35196982,50,300,0,6,,44,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,50,,,,,,,,,Maplink1,Maplink2,Maplink3
23820,Anbar,Haditha,Hay K 28,???? ? 28 (( ?? ??? )),34.07182393,42.36524882,380,2280,0,42,,200,,,,86,,25,,,,,,,27,,,,380,,,,,,,,,,,,50,,330,,,,,,,Maplink1,Maplink2,Maplink3
23831,Anbar,Heet,Al-Sikak,?????,33.62958357,42.81947663,236,1416,0,97,,52,,,,27,,29,,,,,,,31,,,,236,,,,,,,,,,,69,51,,44,72,,,,,,Maplink1,Maplink2,Maplink3
33825,Anbar,Heet,Hay Al-Askary,?? ???????,33.62616,42.82987,213,1278,0,125,,23,,,,,,41,,,,,,,24,,,,213,,,,,,,,,,,,,,157,46,,,10,,,Maplink1,Maplink2,Maplink3
23827,Anbar,Heet,Al-Qalqalah,?????? ,33.64289891,42.82655226,688,4128,0,279,,140,,,,117,,64,,,,,,,88,,,,688,,,,,,,,,,,,75,,174,231,208,,,,,Maplink1,Maplink2,Maplink3
23840,Anbar,Heet,Zakhikhah,?????,33.81821139,42.71382867,120,720,0,39,,,,,,,,,,,,,,,81,,,,120,,,,,,,,,,,,21,,26,73,,,,,,Maplink1,Maplink2,Maplink3
33950,Anbar,Heet,khazraj,????,33.77082,42.72767,125,750,0,,,25,,,,46,,54,,,,,,,,,,,125,,,,,,,,,,,,35,,,90,,,,,,Maplink1,Maplink2,Maplink3
23832,Anbar,Heet,Al-Mamora,????????,33.62889714,42.79694424,333,1998,0,19,,,,,,124,,68,,,,,,,122,,,,333,,,,,,,,,,,,,,143,190,,,,,,Maplink1,Maplink2,Maplink3
21264,Anbar,Heet,Basair,??????? ,33.6499489,42.80809027,1376,8256,0,688,,147,,,,35,,260,,,,,,,246,,,,1376,,,,,,,,,,,,213,,439,304,420,,,,,Maplink1,Maplink2,Maplink3
33822,Anbar,Heet,Hay- Amina,?? ?????,33.65005,42.7969,585,3510,0,273,,194,,,,66,,,,,,,,,52,,,,585,,,,,,,,,,,,,,90,282,213,,,,,Maplink1,Maplink2,Maplink3
23826,Anbar,Heet,Al-Khaldiyah,???????? ,33.706663,42.727072,148,888,0,68,,31,,,,8,,27,,,,,,,14,,,,148,,,,,,,,,,,,,,71,57,20,,,,,Maplink1,Maplink2,Maplink3
34002,Anbar,Heet,Al-shuhdaa  1,??????? ??????,33.88568,42.5227,155,930,0,,,65,,,,90,,,,,,,,,,,,,155,,,,,,,,,,,,90,,65,,,,,,,Maplink1,Maplink2,Maplink3
23834,Anbar,Heet,kabisat alsharqi,????? ??????,33.59199,42.61303,196,1176,0,75,,,,,,63,,,,,,,,,58,,,,196,,,,,,,,,,,,,,116,,80,,,,,Maplink1,Maplink2,Maplink3
23844,Anbar,Heet,Al-Jananiyah,????????,33.89021338,42.769421,200,1200,0,,,,,,,65,,76,,,,,,,59,,,,200,,,,,,,,,,,,,,166,34,,,,,,Maplink1,Maplink2,Maplink3
21322,Anbar,Heet,Qaryat Al-Dolab,??????? ,33.89008193,42.62116131,329,1974,0,55,,60,,,,85,,56,,,,,,,73,,,,329,,,,,,,,,,,,,,94,124,111,,,,,Maplink1,Maplink2,Maplink3
33951,Anbar,Heet,almaysiria,?????????,33.88141,42.54117,177,1062,0,,,65,,,,12,,67,,,,,,,33,,,,177,,,,,,,,,,,,89,,88,,,,,,,Maplink1,Maplink2,Maplink3
229,Anbar,Heet,Al-Husayniyah / Al-Shamiya,??????? / ??????? ,33.694444,42.776667,211,1266,0,125,,21,,,,,,41,,,,,,,24,,,,211,,,,,,,,,,,,,,157,44,,,10,,,Maplink1,Maplink2,Maplink3
21473,Anbar,Heet,kibae,????,33.53214,43.04051,186,1116,0,20,,26,,,,40,,55,,,,,,,45,,,,186,,,,,,,,,,,,,,87,99,,,,,,Maplink1,Maplink2,Maplink3
33958,Anbar,Heet,Al-Turba,?????? ,33.649762,42.822696,118,708,0,74,,29,,,,15,,,,,,,,,,,,,118,,,,,,,,,,,,,,68,,,,50,,,Maplink1,Maplink2,Maplink3
21469,Anbar,Heet,Hay Al Salam,??????,33.88174032,42.55666751,85,510,0,58,,,,,,,,,,,,,,,27,,,,85,,,,,,,,,,,,11,,31,43,,,,,,Maplink1,Maplink2,Maplink3
29535,Anbar,Heet,Hay Al-Askari,???? ???????,33.58894572,42.6166365,745,4470,0,292,,225,,,,66,,86,,,,,,,76,,,,745,,,,,,,,,,,337,152,,256,,,,,,,Maplink1,Maplink2,Maplink3
29536,Anbar,Heet,Hay Al-Khudhir,?????,33.5881177,42.60964041,405,2430,0,209,,80,,,,,,55,,,,,,,61,,,,405,,,,,,,,,,,,90,,150,165,,,,,,Maplink1,Maplink2,Maplink3
23839,Anbar,Heet,Hay Al-Timman,?? ?????,33.58941988,42.60643308,310,1860,0,90,,43,,,,39,,75,,,,,,,63,,,,310,,,,,,,,,,,,27,,143,140,,,,,,Maplink1,Maplink2,Maplink3
23849,Anbar,Heet,Zoyah Al-sharqiyah,???? ??????? ,33.54298363,42.9538286,1200,7200,0,79,,190,,,,390,,156,,,,,,,385,,,,1200,,,,,,,,,,,,400,,150,650,,,,,,Maplink1,Maplink2,Maplink3
33955,Anbar,Heet,Bab Al Soor ,??? ?????,33.59369,42.61253,245,1470,0,63,,,,,,105,,33,,,,,,,44,,,,245,,,,,,,,,,,76,,,87,82,,,,,,Maplink1,Maplink2,Maplink3
23830,Anbar,Heet,Al Khudha,?????? ,33.59914821,42.87047413,135,810,0,61,,60,,,,,5,,,,,,,,9,,,,135,,,,,,,,,,,,,,61,74,,,,,,Maplink1,Maplink2,Maplink3
33949,Anbar,Heet,alwasita,???????,33.84516,42.57459,106,636,0,,,50,,,,35,,,,,,,,,21,,,,106,,,,,,,,,,,,,,46,60,,,,,,Maplink1,Maplink2,Maplink3
24113,Anbar,Heet,Al Salkah,??????,33.64182177,42.82797292,183,1098,0,76,,55,,,,23,,,,,,,,,29,,,,183,,,,,,,,,,,,19,,77,35,52,,,,,Maplink1,Maplink2,Maplink3
135,Anbar,Heet,Al-muabdiyat,?????????,33.64668803,42.8414554,507,3042,0,211,,111,,,,86,,60,,,,,,,39,,,,507,,,,,,,,,,,,60,,230,217,,,,,,Maplink1,Maplink2,Maplink3
136,Anbar,Heet,Al-shuhdaa,???????,33.88637817,42.52432278,97,582,0,77,,,,,,7,,,,,,,,,13,,,,97,,,,,,,,,,,,,,35,62,,,,,,Maplink1,Maplink2,Maplink3
138,Anbar,Heet,Tal aswad,?? ????,33.52895346,43.05350673,1200,7200,0,93,,360,,,,287,,220,,,,,,,240,,,,1200,,,,,,,,,,,,550,,300,350,,,,,,Maplink1,Maplink2,Maplink3
228,Anbar,Heet,Hay al Jury,?????,33.63721071,42.82162651,1649,9894,0,969,,276,,,,102,,,,,,,,,302,,,,1649,,,,,,,,,,,,334,,472,346,497,,,,,Maplink1,Maplink2,Maplink3
41,Anbar,Heet,Jubbah,??? ,33.91242953,42.54682166,296,1776,0,6,,142,,2,,73,,14,,,,,,,59,,,,296,,,,,,,,,,,,,,217,79,,,,,,Maplink1,Maplink2,Maplink3
33953,Anbar,Heet,zawiat alwustaa,???? ??????,33.54309,42.95544,703,4218,0,,,60,,,,250,,190,,,,,,,203,,,,703,,,,,,,,,,,,301,,200,202,,,,,,Maplink1,Maplink2,Maplink3
33959,Anbar,Heet,Al-Husayniyah / Al-Jazera,??????? / ??????? ,33.684113,42.796689,84,504,0,61,,23,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,57,,,,27,,,Maplink1,Maplink2,Maplink3
163,Anbar,Heet,Al Baker,?? ?????,33.64958145,42.83134286,1033,6198,0,205,,510,,,,95,,178,,,,,,,45,,,,1018,,,,,,,15,,,,,85,,663,285,,,,,,Maplink1,Maplink2,Maplink3
33823,Anbar,Heet,AL-Moalimeen AL-Thaniya,?? ???????? ??????? ,33.64578,42.80107,275,1650,0,173,,55,,,,47,,,,,,,,,,,,,275,,,,,,,,,,,,,,130,58,87,,,,,Maplink1,Maplink2,Maplink3
23885,Anbar,Heet,Hay Al-jamyah 2,??????? ???????,33.62821377,42.84729981,774,4644,0,251,,256,,,,118,,63,,,,,,,86,,,,774,,,,,,,,,,,,304,,281,157,32,,,,,Maplink1,Maplink2,Maplink3
23848,Anbar,Heet,Zoyah Al-gharbiyah,???? ???????,33.56746228,42.91583728,400,2400,0,,,125,,,,90,,114,,,,,,,71,,,,400,,,,,,,,,,,,25,,200,175,,,,,,Maplink1,Maplink2,Maplink3
23886,Anbar,Heet,Hay Al-Sirajiyah,????????,33.892074,42.72343666,93,558,0,31,,23,,,,39,,,,,,,,,,,,,93,,,,,,,,,,,,,,31,62,,,,,,Maplink1,Maplink2,Maplink3
33957,Anbar,Heet,alrashid,??????,33.58864,42.62435,193,1158,0,58,,,,,,75,,,,,,,,,60,,,,193,,,,,,,,,,,,60,,55,,78,,,,,Maplink1,Maplink2,Maplink3
24724,Anbar,Heet,Al dawarah Al Gharbiyah,??????? ???????,33.64107764,42.8299104,627,3762,0,246,,228,,,,84,,,,,,,,,69,,,,627,,,,,,,,,,,,61,,83,138,345,,,,,Maplink1,Maplink2,Maplink3
21470,Anbar,Heet,Hay Al Khadraa,???????,33.88112576,42.52322629,124,744,0,18,,62,,,,44,,,,,,,,,,,,,124,,,,,,,,,,,,,,80,44,,,,,,Maplink1,Maplink2,Maplink3
218,Anbar,Heet,Hay Al-Etfaa,?? ???????,33.63231337,42.83266892,1053,6318,0,,,580,,,,117,,202,,,,,,,154,,,,1053,,,,,,,,,,,,117,,535,401,,,,,,Maplink1,Maplink2,Maplink3
29537,Anbar,Heet,Hay Al-Sadiq,?? ??????,33.597444,42.621089,384,2304,0,226,,49,,,,,,73,,,,,,,36,,,,384,,,,,,,,,,,50,,,94,240,,,,,,Maplink1,Maplink2,Maplink3
137,Anbar,Heet,Saweeb,????,33.60455112,42.888982,275,1650,0,173,,55,,,,47,,,,,,,,,,,,,275,,,,,,,,,,,,,,130,58,87,,,,,Maplink1,Maplink2,Maplink3
33954,Anbar,Heet,jabil,????,33.56769,42.91487,546,3276,0,,,46,,,,175,,125,,,,,,,200,,,,546,,,,,,,,,,,,,,340,206,,,,,,Maplink1,Maplink2,Maplink3
67,Anbar,Heet,Al-Sadga,?????? ,33.662483,42.803925,66,396,0,41,,19,,,,,,6,,,,,,,,,,,66,,,,,,,,,,,,,,37,,29,,,,,Maplink1,Maplink2,Maplink3
21408,Anbar,Heet,Hay Al-Quds,?????,33.8766317,42.52843754,259,1554,0,,,117,,,,68,,,,,,,,,74,,,,259,,,,,,,,,,,,76,,101,82,,,,,,Maplink1,Maplink2,Maplink3
191,Anbar,Heet,Mualmeen,????????,33.64479443,42.81518814,918,5508,0,373,,78,,,,264,,96,,,,,,,107,,,,918,,,,,,,,,,,59,110,,336,320,93,,,,,Maplink1,Maplink2,Maplink3
152,Anbar,Heet,Al Muhamdee,??????? ,33.55951649,42.90148478,651,3906,0,89,,154,,,,109,,127,,,,,,,172,,,,651,,,,,,,,,,,,,,415,236,,,,,,Maplink1,Maplink2,Maplink3
11,Anbar,Heet,Aqabah,??????,33.53178443,42.90995,253,1518,0,143,,89,,,,21,,,,,,,,,,,,,253,,,,,,,,,,,,,,152,38,63,,,,,Maplink1,Maplink2,Maplink3
194,Anbar,Heet,The first jamaiya,??????? ??????,33.63164721,42.84050519,925,5550,0,195,,213,,,,186,,173,,,,,,60,98,,,,925,,,,,,,,,,,,158,,384,232,151,,,,,Maplink1,Maplink2,Maplink3
100,Anbar,Heet,Abu Tibban,????????,33.52770924,42.94823615,1168,7008,0,748,,148,,,,,,148,,,,,,,124,,,,1168,,,,,,,,,,,,616,,323,124,105,,,,,Maplink1,Maplink2,Maplink3
23829,Anbar,Heet,Binan,????,33.61377706,42.86294412,210,1260,0,71,,,,,,84,,,,,,,,,55,,,,210,,,,,,,,,,,,75,,92,43,,,,,,Maplink1,Maplink2,Maplink3
39,Anbar,Heet,aljudafia,????????,33.95778,42.56123,93,558,0,,,13,,,,27,,33,,,,,,,20,,,,93,,,,,,,,,,,,,,93,,,,,,,Maplink1,Maplink2,Maplink3
33824,Anbar,Heet,Hay AL-zihoor,?? ?????? ,33.628441,42.836747,523,3138,0,174,,160,,,,78,,27,,,,,,,84,,,,523,,,,,,,,,,,,,,183,217,123,,,,,Maplink1,Maplink2,Maplink3
21229,Anbar,Heet,Al-Bustamiyah,?????????,33.74092664,42.71845,65,390,0,42,,16,,,,7,,,,,,,,,,,,,65,,,,,,,,,,,,,,,45,20,,,,,Maplink1,Maplink2,Maplink3
